Date,Branch,Value,Department
20-02-16,Atlanta GA,3.9,Breads
20-02-16,Atlanta GA,3.9,Breads
20-02-16,Atlanta GA,3.9,Breads
20-02-16,Atlanta GA,1,Breads
20-02-16,Atlanta GA,1.95,Breads
20-02-16,Atlanta GA,1.95,Breads
20-02-16,Atlanta GA,1.95,Breads
20-02-16,Atlanta GA,1.95,Breads
20-02-16,Atlanta GA,1.95,Breads
20-02-16,Atlanta GA,1.95,Breads
20-02-16,Atlanta GA,1.95,Breads
20-02-16,Atlanta GA,1.95,Breads
20-02-16,Atlanta GA,1.95,Breads
20-02-16,Atlanta GA,1.95,Breads
20-02-16,Detroit MI,1.95,Breads
20-02-16,Detroit MI,1.95,Breads
20-02-16,Detroit MI,2.95,Breads
20-02-16,Detroit MI,3.9,Breads
20-02-16,Detroit MI,3.9,Breads
20-02-16,Detroit MI,4.9,Breads
20-02-16,Detroit MI,5.85,Breads
20-02-16,Detroit MI,5.85,Breads
20-02-16,Detroit MI,1,Breads
20-02-16,Detroit MI,1.95,Breads
20-02-16,Detroit MI,1.95,Breads
20-02-16,Detroit MI,1.95,Breads
20-02-16,Detroit MI,1.95,Breads
20-02-16,Detroit MI,1.95,Breads
20-02-16,Detroit MI,1.95,Breads
20-02-16,Houston TX,1.95,Breads
20-02-16,Houston TX,1.95,Breads
20-02-16,Houston TX,1.95,Breads
20-02-16,Houston TX,1.95,Breads
20-02-16,Houston TX,1.95,Breads
20-02-16,Houston TX,1.95,Breads
20-02-16,Houston TX,1.95,Breads
20-02-16,Houston TX,1.95,Breads
20-02-16,Houston TX,1.95,Breads
20-02-16,Houston TX,1.95,Breads
20-02-16,Houston TX,2,Breads
20-02-16,Houston TX,3.9,Breads
20-02-16,Houston TX,3.9,Breads
20-02-16,Phoenix AZ,3.9,Breads
20-02-16,Phoenix AZ,3.9,Breads
20-02-16,Houston TX,3.9,Breads
20-02-16,Houston TX,4.9,Breads
20-02-16,Phoenix AZ,5.85,Breads
20-02-16,Phoenix AZ,5.85,Breads
20-02-16,Phoenix AZ,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Phoenix AZ,2.95,Breads
21-02-16,Phoenix AZ,3.9,Breads
21-02-16,Phoenix AZ,3.9,Breads
21-02-16,Phoenix AZ,5.85,Breads
21-02-16,Atlanta GA,5.85,Breads
21-02-16,Phoenix AZ,5.85,Breads
21-02-16,Phoenix AZ,5.85,Breads
21-02-16,Phoenix AZ,1,Breads
21-02-16,Phoenix AZ,1.95,Breads
21-02-16,Phoenix AZ,1.95,Breads
21-02-16,Phoenix AZ,1.95,Breads
21-02-16,Phoenix AZ,1.95,Breads
21-02-16,Phoenix AZ,1.95,Breads
21-02-16,Phoenix AZ,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Phoenix AZ,2,Breads
21-02-16,Phoenix AZ,3.9,Breads
21-02-16,Phoenix AZ,4.9,Breads
21-02-16,Phoenix AZ,9.75,Breads
21-02-16,Phoenix AZ,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Phoenix AZ,1.95,Breads
21-02-16,Phoenix AZ,3.9,Breads
21-02-16,Phoenix AZ,3.9,Breads
21-02-16,Atlanta GA,3.9,Breads
21-02-16,Atlanta GA,3.9,Breads
21-02-16,Atlanta GA,3.9,Breads
21-02-16,Atlanta GA,3.9,Breads
21-02-16,Atlanta GA,3.9,Breads
21-02-16,Atlanta GA,3.9,Breads
21-02-16,Atlanta GA,4.9,Breads
21-02-16,Atlanta GA,5.85,Breads
21-02-16,Atlanta GA,5.85,Breads
21-02-16,Atlanta GA,6.85,Breads
21-02-16,Atlanta GA,7.8,Breads
21-02-16,Atlanta GA,9.75,Breads
21-02-16,Atlanta GA,9.75,Breads
21-02-16,Atlanta GA,9.75,Breads
21-02-16,Atlanta GA,11.7,Breads
21-02-16,Atlanta GA,11.7,Breads
21-02-16,Atlanta GA,11.7,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,1.95,Breads
21-02-16,Atlanta GA,2,Breads
21-02-16,Atlanta GA,2.95,Breads
21-02-16,Atlanta GA,2.95,Breads
21-02-16,Atlanta GA,3.9,Breads
21-02-16,Atlanta GA,3.9,Breads
21-02-16,Atlanta GA,3.9,Breads
21-02-16,Atlanta GA,3.9,Breads
21-02-16,Atlanta GA,3.9,Breads
21-02-16,Detroit MI,3.95,Breads
21-02-16,Detroit MI,3.95,Breads
21-02-16,Detroit MI,5.85,Breads
21-02-16,Detroit MI,5.85,Breads
21-02-16,Detroit MI,5.85,Breads
21-02-16,Houston TX,7.8,Breads
21-02-16,Houston TX,7.8,Breads
21-02-16,Houston TX,9.75,Breads
21-02-16,Houston TX,1,Breads
21-02-16,Houston TX,1,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Phoenix AZ,1.95,Breads
21-02-16,Houston TX,1.95,Breads
21-02-16,Phoenix AZ,1.95,Breads
21-02-16,Phoenix AZ,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,3.9,Breads
22-02-16,Houston TX,3.9,Breads
22-02-16,Houston TX,3.9,Breads
22-02-16,Houston TX,3.9,Breads
22-02-16,Phoenix AZ,3.9,Breads
22-02-16,Phoenix AZ,3.9,Breads
22-02-16,Phoenix AZ,5.85,Breads
22-02-16,Phoenix AZ,5.85,Breads
22-02-16,Phoenix AZ,1,Breads
22-02-16,Phoenix AZ,1,Breads
22-02-16,Phoenix AZ,1,Breads
22-02-16,Phoenix AZ,1.95,Breads
22-02-16,Phoenix AZ,1.95,Breads
22-02-16,Phoenix AZ,1.95,Breads
22-02-16,Phoenix AZ,1.95,Breads
22-02-16,Phoenix AZ,1.95,Breads
22-02-16,Phoenix AZ,1.95,Breads
22-02-16,Phoenix AZ,1.95,Breads
22-02-16,Phoenix AZ,1.95,Breads
22-02-16,Phoenix AZ,1.95,Breads
22-02-16,Phoenix AZ,1.95,Breads
22-02-16,Phoenix AZ,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Houston TX,2.95,Breads
22-02-16,Houston TX,2.95,Breads
22-02-16,Houston TX,3.9,Breads
22-02-16,Houston TX,3.9,Breads
22-02-16,Houston TX,3.9,Breads
22-02-16,Houston TX,3.9,Breads
22-02-16,Houston TX,3.9,Breads
22-02-16,Phoenix AZ,4.9,Breads
22-02-16,Phoenix AZ,5.85,Breads
22-02-16,Atlanta GA,5.85,Breads
22-02-16,Atlanta GA,1,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,2,Breads
22-02-16,Houston TX,2.95,Breads
22-02-16,Phoenix AZ,3.9,Breads
22-02-16,Phoenix AZ,3.9,Breads
22-02-16,Phoenix AZ,3.9,Breads
22-02-16,Phoenix AZ,3.9,Breads
22-02-16,Phoenix AZ,4.9,Breads
22-02-16,Atlanta GA,5.85,Breads
22-02-16,Atlanta GA,5.85,Breads
22-02-16,Atlanta GA,7.8,Breads
22-02-16,Atlanta GA,1,Breads
22-02-16,Atlanta GA,1,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,3.9,Breads
22-02-16,Atlanta GA,3.9,Breads
22-02-16,Atlanta GA,3.9,Breads
22-02-16,Atlanta GA,3.9,Breads
22-02-16,Atlanta GA,6.85,Breads
22-02-16,Atlanta GA,7.8,Breads
22-02-16,Atlanta GA,9.75,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,3.9,Breads
22-02-16,Atlanta GA,3.9,Breads
22-02-16,Atlanta GA,3.9,Breads
22-02-16,Atlanta GA,1,Breads
22-02-16,Atlanta GA,1,Breads
22-02-16,Atlanta GA,1,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Atlanta GA,1.95,Breads
22-02-16,Detroit MI,1.95,Breads
22-02-16,Detroit MI,1.95,Breads
22-02-16,Detroit MI,1.95,Breads
22-02-16,Detroit MI,1.95,Breads
22-02-16,Detroit MI,1.95,Breads
22-02-16,Detroit MI,1.95,Breads
22-02-16,Detroit MI,1.95,Breads
22-02-16,Detroit MI,3.9,Breads
22-02-16,Detroit MI,3.9,Breads
22-02-16,Houston TX,1,Breads
22-02-16,Houston TX,1,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Houston TX,1.95,Breads
22-02-16,Phoenix AZ,1.95,Breads
23-02-16,Houston TX,1.95,Breads
23-02-16,Houston TX,1.95,Breads
23-02-16,Houston TX,1.95,Breads
23-02-16,Houston TX,1.95,Breads
23-02-16,Houston TX,1.95,Breads
23-02-16,Houston TX,3.9,Breads
23-02-16,Houston TX,3.9,Breads
23-02-16,Houston TX,3.9,Breads
23-02-16,Houston TX,3.9,Breads
23-02-16,Houston TX,3.9,Breads
23-02-16,Houston TX,3.9,Breads
23-02-16,Houston TX,3.9,Breads
23-02-16,Houston TX,3.9,Breads
23-02-16,Houston TX,5.85,Breads
23-02-16,Phoenix AZ,5.85,Breads
23-02-16,Phoenix AZ,1,Breads
23-02-16,Phoenix AZ,1.95,Breads
23-02-16,Phoenix AZ,1.95,Breads
23-02-16,Atlanta GA,1.95,Breads
23-02-16,Phoenix AZ,1.95,Breads
23-02-16,Phoenix AZ,1.95,Breads
23-02-16,Phoenix AZ,1.95,Breads
23-02-16,Phoenix AZ,1.95,Breads
23-02-16,Phoenix AZ,1.95,Breads
23-02-16,Phoenix AZ,1.95,Breads
23-02-16,Phoenix AZ,1.95,Breads
23-02-16,Phoenix AZ,1.95,Breads
23-02-16,Phoenix AZ,1.95,Breads
23-02-16,Phoenix AZ,1.95,Breads
23-02-16,Phoenix AZ,1.95,Breads
23-02-16,Phoenix AZ,3.9,Breads
23-02-16,Atlanta GA,3.9,Breads
23-02-16,Atlanta GA,3.9,Breads
23-02-16,Atlanta GA,3.9,Breads
23-02-16,Houston TX,3.9,Breads
23-02-16,Houston TX,3.9,Breads
23-02-16,Houston TX,3.9,Breads
23-02-16,Houston TX,3.9,Breads
23-02-16,Houston TX,5.85,Breads
23-02-16,Phoenix AZ,1,Breads
23-02-16,Phoenix AZ,1.95,Breads
23-02-16,Phoenix AZ,1.95,Breads
23-02-16,Phoenix AZ,1.95,Breads
23-02-16,Detroit MI,1.95,Breads
23-02-16,Houston TX,1.95,Breads
23-02-16,Houston TX,1.95,Breads
23-02-16,Houston TX,1.95,Breads
23-02-16,Houston TX,1.95,Breads
23-02-16,Atlanta GA,3.9,Breads
23-02-16,Atlanta GA,3.9,Breads
23-02-16,Phoenix AZ,3.9,Breads
23-02-16,Phoenix AZ,5.85,Breads
23-02-16,Atlanta GA,5.85,Breads
23-02-16,Atlanta GA,5.85,Breads
23-02-16,Atlanta GA,5.85,Breads
23-02-16,Atlanta GA,9.75,Breads
23-02-16,Atlanta GA,1.95,Breads
23-02-16,Atlanta GA,1.95,Breads
23-02-16,Atlanta GA,1.95,Breads
23-02-16,Atlanta GA,1.95,Breads
23-02-16,Atlanta GA,1.95,Breads
23-02-16,Atlanta GA,1.95,Breads
23-02-16,Atlanta GA,1.95,Breads
23-02-16,Atlanta GA,1.95,Breads
23-02-16,Atlanta GA,1.95,Breads
23-02-16,Atlanta GA,1.95,Breads
23-02-16,Atlanta GA,1.95,Breads
23-02-16,Atlanta GA,1.95,Breads
23-02-16,Atlanta GA,3.9,Breads
23-02-16,Atlanta GA,3.9,Breads
23-02-16,Atlanta GA,3.9,Breads
23-02-16,Atlanta GA,3.9,Breads
23-02-16,Atlanta GA,3.9,Breads
23-02-16,Atlanta GA,3.9,Breads
23-02-16,Atlanta GA,3.9,Breads
23-02-16,Atlanta GA,3.9,Breads
23-02-16,Atlanta GA,5.85,Breads
23-02-16,Atlanta GA,3.5,Coffee
23-02-16,Atlanta GA,3.5,Coffee
23-02-16,Atlanta GA,5.9,Coffee
23-02-16,Atlanta GA,3.5,Coffee
23-02-16,Atlanta GA,29.25,Coffee
23-02-16,Atlanta GA,7,Coffee
23-02-16,Atlanta GA,3.5,Coffee
23-02-16,Atlanta GA,5.9,Coffee
23-02-16,Atlanta GA,1.95,Coffee
23-02-16,Atlanta GA,2.95,Coffee
23-02-16,Atlanta GA,3.5,Coffee
23-02-16,Atlanta GA,1.95,Coffee
23-02-16,Atlanta GA,1.95,Coffee
23-02-16,Atlanta GA,2.95,Coffee
23-02-16,Atlanta GA,3.5,Coffee
23-02-16,Atlanta GA,3.5,Coffee
23-02-16,Atlanta GA,2.95,Coffee
23-02-16,Atlanta GA,3.5,Coffee
23-02-16,Atlanta GA,6.45,Coffee
23-02-16,Atlanta GA,1.8,Coffee
23-02-16,Atlanta GA,1.8,Coffee
23-02-16,Atlanta GA,2.95,Coffee
23-02-16,Atlanta GA,2.95,Coffee
23-02-16,Atlanta GA,7,Coffee
23-02-16,Atlanta GA,1.8,Coffee
23-02-16,Atlanta GA,2.95,Coffee
23-02-16,Detroit MI,3.5,Coffee
23-02-16,Detroit MI,3.5,Coffee
23-02-16,Detroit MI,3.5,Coffee
23-02-16,Detroit MI,3.5,Coffee
23-02-16,Detroit MI,8.25,Coffee
23-02-16,Houston TX,1.8,Coffee
23-02-16,Houston TX,1.8,Coffee
23-02-16,Houston TX,1.95,Coffee
23-02-16,Houston TX,3.5,Coffee
23-02-16,Houston TX,3.5,Coffee
23-02-16,Houston TX,5.9,Coffee
23-02-16,Houston TX,7,Coffee
23-02-16,Houston TX,1.8,Coffee
23-02-16,Houston TX,5.45,Coffee
23-02-16,Houston TX,7,Coffee
23-02-16,Houston TX,1.8,Coffee
23-02-16,Atlanta GA,3.5,Coffee
23-02-16,Houston TX,7,Coffee
23-02-16,Phoenix AZ,7,Coffee
24-02-16,Houston TX,1.8,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Houston TX,3.5,Coffee
24-02-16,Houston TX,3.5,Coffee
24-02-16,Houston TX,3.5,Coffee
24-02-16,Houston TX,1.8,Coffee
24-02-16,Houston TX,1.8,Coffee
24-02-16,Houston TX,1.8,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Houston TX,3.5,Coffee
24-02-16,Houston TX,6.45,Coffee
24-02-16,Houston TX,1.95,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Houston TX,3.5,Coffee
24-02-16,Houston TX,1.8,Coffee
24-02-16,Houston TX,1.8,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Phoenix AZ,7,Coffee
24-02-16,Phoenix AZ,1.8,Coffee
24-02-16,Phoenix AZ,2.95,Coffee
24-02-16,Phoenix AZ,7,Coffee
24-02-16,Phoenix AZ,1.8,Coffee
24-02-16,Phoenix AZ,1.8,Coffee
24-02-16,Phoenix AZ,1.8,Coffee
24-02-16,Phoenix AZ,1.95,Coffee
24-02-16,Phoenix AZ,3.5,Coffee
24-02-16,Phoenix AZ,7,Coffee
24-02-16,Phoenix AZ,7,Coffee
24-02-16,Phoenix AZ,8.95,Coffee
24-02-16,Phoenix AZ,1.8,Coffee
24-02-16,Phoenix AZ,2.95,Coffee
24-02-16,Atlanta GA,4.75,Coffee
24-02-16,Atlanta GA,7,Coffee
24-02-16,Atlanta GA,1.95,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Houston TX,4.75,Coffee
24-02-16,Phoenix AZ,21,Coffee
24-02-16,Phoenix AZ,1.8,Coffee
24-02-16,Phoenix AZ,1.8,Coffee
24-02-16,Phoenix AZ,1.8,Coffee
24-02-16,Phoenix AZ,1.8,Coffee
24-02-16,Atlanta GA,1.95,Coffee
24-02-16,Atlanta GA,2.95,Coffee
24-02-16,Atlanta GA,3.6,Coffee
24-02-16,Houston TX,1.8,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Houston TX,3.5,Coffee
24-02-16,Houston TX,3.5,Coffee
24-02-16,Houston TX,3.5,Coffee
24-02-16,Houston TX,10.5,Coffee
24-02-16,Houston TX,1.8,Coffee
24-02-16,Houston TX,1.8,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Atlanta GA,3.5,Coffee
24-02-16,Atlanta GA,3.5,Coffee
24-02-16,Atlanta GA,3.5,Coffee
24-02-16,Atlanta GA,3.5,Coffee
24-02-16,Atlanta GA,3.75,Coffee
24-02-16,Atlanta GA,10.5,Coffee
24-02-16,Atlanta GA,1.8,Coffee
24-02-16,Phoenix AZ,1.8,Coffee
24-02-16,Phoenix AZ,2.95,Coffee
24-02-16,Phoenix AZ,8.8,Coffee
24-02-16,Atlanta GA,3.5,Coffee
24-02-16,Atlanta GA,3.5,Coffee
24-02-16,Atlanta GA,10.5,Coffee
24-02-16,Atlanta GA,1.95,Coffee
24-02-16,Atlanta GA,2.95,Coffee
24-02-16,Atlanta GA,2.95,Coffee
24-02-16,Atlanta GA,2.95,Coffee
24-02-16,Atlanta GA,3.5,Coffee
24-02-16,Atlanta GA,14,Coffee
24-02-16,Atlanta GA,1.8,Coffee
24-02-16,Atlanta GA,1.8,Coffee
24-02-16,Atlanta GA,1.95,Coffee
24-02-16,Atlanta GA,2.95,Coffee
24-02-16,Atlanta GA,2.95,Coffee
24-02-16,Atlanta GA,3.5,Coffee
24-02-16,Atlanta GA,4.75,Coffee
24-02-16,Atlanta GA,5.45,Coffee
24-02-16,Atlanta GA,1.8,Coffee
24-02-16,Atlanta GA,1.8,Coffee
24-02-16,Atlanta GA,2.95,Coffee
24-02-16,Atlanta GA,3.5,Coffee
24-02-16,Atlanta GA,3.5,Coffee
24-02-16,Atlanta GA,21.25,Coffee
24-02-16,Atlanta GA,1.8,Coffee
24-02-16,Atlanta GA,1.95,Coffee
24-02-16,Atlanta GA,3.5,Coffee
24-02-16,Atlanta GA,7,Coffee
24-02-16,Atlanta GA,1.8,Coffee
24-02-16,Atlanta GA,1.8,Coffee
24-02-16,Atlanta GA,1.95,Coffee
24-02-16,Atlanta GA,2.95,Coffee
24-02-16,Atlanta GA,2.95,Coffee
24-02-16,Atlanta GA,3.5,Coffee
24-02-16,Atlanta GA,3.5,Coffee
24-02-16,Atlanta GA,6.45,Coffee
24-02-16,Atlanta GA,14,Coffee
24-02-16,Atlanta GA,14,Coffee
24-02-16,Atlanta GA,1.8,Coffee
24-02-16,Atlanta GA,1.95,Coffee
24-02-16,Atlanta GA,7,Coffee
24-02-16,Atlanta GA,2.95,Coffee
24-02-16,Atlanta GA,3.5,Coffee
24-02-16,Atlanta GA,9.95,Coffee
24-02-16,Atlanta GA,1.8,Coffee
24-02-16,Atlanta GA,1.8,Coffee
24-02-16,Atlanta GA,1.95,Coffee
24-02-16,Detroit MI,2.95,Coffee
24-02-16,Detroit MI,2.95,Coffee
24-02-16,Detroit MI,3.6,Coffee
24-02-16,Detroit MI,4.9,Coffee
24-02-16,Detroit MI,1.8,Coffee
24-02-16,Detroit MI,2.95,Coffee
24-02-16,Detroit MI,2.95,Coffee
24-02-16,Detroit MI,3.5,Coffee
24-02-16,Detroit MI,3.5,Coffee
24-02-16,Detroit MI,7,Coffee
24-02-16,Detroit MI,10.65,Coffee
24-02-16,Detroit MI,1.8,Coffee
24-02-16,Detroit MI,1.8,Coffee
24-02-16,Houston TX,1.8,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Houston TX,3.5,Coffee
24-02-16,Houston TX,6.45,Coffee
24-02-16,Houston TX,7,Coffee
24-02-16,Houston TX,1.8,Coffee
24-02-16,Houston TX,1.95,Coffee
24-02-16,Houston TX,6.55,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Houston TX,2.95,Coffee
24-02-16,Phoenix AZ,2.95,Coffee
24-02-16,Phoenix AZ,2.95,Coffee
24-02-16,Phoenix AZ,3.5,Coffee
25-02-16,Houston TX,3.5,Coffee
25-02-16,Houston TX,2.95,Coffee
25-02-16,Houston TX,10.5,Coffee
25-02-16,Houston TX,1.95,Coffee
25-02-16,Houston TX,2.95,Coffee
25-02-16,Houston TX,7,Coffee
25-02-16,Houston TX,1.8,Coffee
25-02-16,Houston TX,1.8,Coffee
25-02-16,Houston TX,2.95,Coffee
25-02-16,Houston TX,2.95,Coffee
25-02-16,Houston TX,14,Coffee
25-02-16,Houston TX,1.95,Coffee
25-02-16,Houston TX,1.95,Coffee
25-02-16,Houston TX,2.95,Coffee
25-02-16,Houston TX,1.8,Coffee
25-02-16,Houston TX,1.8,Coffee
25-02-16,Houston TX,2.95,Coffee
25-02-16,Phoenix AZ,2.95,Coffee
25-02-16,Phoenix AZ,1.8,Coffee
25-02-16,Phoenix AZ,2.95,Coffee
25-02-16,Phoenix AZ,2.95,Coffee
25-02-16,Phoenix AZ,3.5,Coffee
25-02-16,Phoenix AZ,1.95,Coffee
25-02-16,Phoenix AZ,2.95,Coffee
25-02-16,Phoenix AZ,2.95,Coffee
25-02-16,Phoenix AZ,2.95,Coffee
25-02-16,Phoenix AZ,3.6,Coffee
25-02-16,Atlanta GA,1.8,Coffee
25-02-16,Atlanta GA,1.95,Coffee
25-02-16,Atlanta GA,2.95,Coffee
25-02-16,Phoenix AZ,2.95,Coffee
25-02-16,Phoenix AZ,2.95,Coffee
25-02-16,Phoenix AZ,3.5,Coffee
25-02-16,Phoenix AZ,7,Coffee
25-02-16,Atlanta GA,7,Coffee
25-02-16,Atlanta GA,1.8,Coffee
25-02-16,Phoenix AZ,1.8,Coffee
25-02-16,Phoenix AZ,1.95,Coffee
25-02-16,Phoenix AZ,2.95,Coffee
25-02-16,Phoenix AZ,2.95,Coffee
25-02-16,Phoenix AZ,2.95,Coffee
25-02-16,Phoenix AZ,3.5,Coffee
25-02-16,Phoenix AZ,3.5,Coffee
25-02-16,Phoenix AZ,10.5,Coffee
25-02-16,Phoenix AZ,1.95,Coffee
25-02-16,Atlanta GA,2.95,Coffee
25-02-16,Atlanta GA,2.95,Coffee
25-02-16,Houston TX,2.95,Coffee
25-02-16,Houston TX,5.85,Coffee
25-02-16,Houston TX,1.8,Coffee
25-02-16,Houston TX,1.95,Coffee
25-02-16,Houston TX,2.95,Coffee
25-02-16,Houston TX,2.95,Coffee
25-02-16,Houston TX,2.95,Coffee
25-02-16,Phoenix AZ,2.95,Coffee
25-02-16,Phoenix AZ,2.95,Coffee
25-02-16,Phoenix AZ,2.95,Coffee
25-02-16,Phoenix AZ,3.5,Coffee
25-02-16,Atlanta GA,3.75,Coffee
25-02-16,Atlanta GA,5.9,Coffee
25-02-16,Houston TX,1.8,Coffee
25-02-16,Houston TX,1.8,Coffee
25-02-16,Houston TX,1.8,Coffee
25-02-16,Houston TX,1.95,Coffee
25-02-16,Houston TX,1.95,Coffee
25-02-16,Atlanta GA,1.95,Coffee
25-02-16,Atlanta GA,2.95,Coffee
25-02-16,Atlanta GA,2.95,Coffee
25-02-16,Atlanta GA,3.5,Coffee
25-02-16,Atlanta GA,3.5,Coffee
25-02-16,Phoenix AZ,3.75,Coffee
25-02-16,Phoenix AZ,4.75,Coffee
25-02-16,Phoenix AZ,1.8,Coffee
25-02-16,Atlanta GA,1.8,Coffee
25-02-16,Atlanta GA,2.95,Coffee
25-02-16,Atlanta GA,5.9,Coffee
25-02-16,Atlanta GA,1.8,Coffee
25-02-16,Atlanta GA,1.8,Coffee
25-02-16,Atlanta GA,1.8,Coffee
25-02-16,Atlanta GA,1.95,Coffee
25-02-16,Atlanta GA,2.95,Coffee
25-02-16,Atlanta GA,2.95,Coffee
25-02-16,Atlanta GA,2.95,Coffee
25-02-16,Atlanta GA,3.5,Coffee
25-02-16,Atlanta GA,7,Coffee
25-02-16,Atlanta GA,2.95,Coffee
25-02-16,Atlanta GA,2.95,Coffee
25-02-16,Atlanta GA,2.95,Coffee
25-02-16,Atlanta GA,2.95,Coffee
